incidentnum,incidentname,lat,long,state,area_km2,cause,sdoy,sday,smonth,syear,edoy,eday,emonth,eyear,report_length,costs,fatalities,home.destroyed,home.threat,max.aerial,tot.aerial,max.pers,tot.pers,max.agency.support
TX-TXS-88055,Garvens Store Complex,30.033056,-99.693056,TX,18.21087,Human,39,8,2,2008,43,12,2,2008,4,0,0,0,15,0,0,24,45,2
TX-TXS-88056,Carta Valley Fire,29.91,-100.042778,TX,8.5,Unk,39,8,2,2008,43,12,2,2008,4,0,0,0,0,0,0,6,14,1
TX-TXS-88057,Hopewell Road,30.735833,-95.764167,TX,1.62,Human,39,8,2,2008,42,11,2,2008,3,0,0,0,3,0,0,5,10,1
TX-TXS-88058,Alaniz,26.665,-98.608611,TX,4.86,Human,43,12,2,2008,45,14,2,2008,2,0,0,0,4,0,0,0,0,0
TX-TXS-88059,Kinder,27.39,-97.904167,TX,0.1214058,Human,43,12,2,2008,44,13,2,2008,1,0,0,1,8,0,0,5,5,1
TX-TXS-88060,Broadway,35.238333,-101.863333,TX,2.02343,Human,44,13,2,2008,46,15,2,2008,2,0,0,0,40,0,0,1,1,1
TX-TXS-88061,Clyde,32.333333,-99.5,TX,0.0202343,Human,45,14,2,2008,46,15,2,2008,1,0,0,0,4,0,0,6,6,1
TX-TXS-88063,Castell,30.76,-98.875833,TX,1.62,Human,50,19,2,2008,53,22,2,2008,3,0,0,0,2,0,0,7,7,1
TX-TXS-88064,Barnsley,31.409167,-102.5675,TX,7.65,Human,52,21,2,2008,54,23,2,2008,2,0,0,0,1,0,0,8,8,2
TX-TXS-88065,Loop Fire,32.093611,-102.041944,TX,0.607029,Human,53,22,2,2008,57,26,2,2008,4,0,0,0,30,0,0,12,19,1
TX-TXS-88066,Dilley Fire,28.758333,-99.111389,TX,0.61,Human,53,22,2,2008,55,24,2,2008,2,0,0,0,0,0,0,0,0,0
TX-TXS-88067,Scurry County Complex,32.682778,-100.89,TX,115.8413675,Unk,54,23,2,2008,60,29,2,2008,6,0,0,7,200,0,0,26,83,4
TX-TXS-88068,461Fire,32.086111,-101.4625,TX,0.81,Human,54,23,2,2008,55,24,2,2008,1,0,0,0,0,0,0,0,0,0
TX-TXS-88069,Fiedler Road Fire,30.215833,-99.208056,TX,1.42,Human,55,24,2,2008,61,29,3,2008,6,0,0,0,0,0,0,0,0,0
TX-TXS-88070,Silver Fire,32.028333,-100.699722,TX,81.75,Human,56,25,2,2008,62,29,3,2008,6,0,0,4,65,0,0,15,32,2
TX-TXS-88071,Glass Fire,31.773333,-101.029444,TX,888.51239416,Human,56,25,2,2008,62,29,3,2008,6,0,0,0,50,0,0,21,56,2
TX-TXS-88072,Andrews County Complex,32.380833,-102.78,TX,11.74,Human,56,25,2,2008,60,29,2,2008,4,0,0,0,20,0,0,15,15,3
TX-TXS-88074,Howard Cemetery,32.297778,-98.542222,TX,1.214058,Human,56,25,2,2008,59,28,2,2008,3,0,0,2,3,0,0,9,9,1
TX-TXS-88075,400 Gin Fire,24.183056,-101.665,TX,8.5,Human,55,24,2,2008,58,27,2,2008,3,0,0,0,9,0,0,0,0,0
TX-TXS-88076,Archer Co,33.544167,-98.644722,TX,54.83,Human,55,24,2,2008,63,29,3,2008,8,0,0,0,50,0,0,15,43,2
TX-TXS-88077,Knippa Fire,29.383333,-99.603333,TX,0.93482466,Human,56,25,2,2008,59,28,2,2008,3,0,0,0,0,0,0,10,10,1
TX-TXS-88078,338 Fire,31.827778,-102.293333,TX,1.62,Human,56,25,2,2008,60,29,2,2008,4,0,0,0,75,0,0,0,0,0
TX-TXS-88079,Cage Ranch,31.596111,-98.379444,TX,1.42,Human,56,25,2,2008,60,29,2,2008,4,0,0,0,1,0,0,6,6,1
TX-TXS-88080,West Hackberry,30.111667,-99.93,TX,18.21087,Human,56,25,2,2008,60,29,2,2008,4,0,0,0,4,0,0,6,6,1
TX-TXS-88081,Foard County,33.986389,-99.536944,TX,6.474976,Human,56,25,2,2008,64,26,3,2008,8,0,0,0,6,0,0,0,0,0
TX-TXS-88082,East 190,30.9725,-98.542222,TX,0.81,Human,55,24,2,2008,60,29,2,2008,5,0,0,0,10,0,0,6,6,1
TX-TXS-88083,Round Timber Fire,34.344444,-99.419167,TX,8.09372,Unk,56,25,2,2008,60,29,2,2008,4,0,0,0,0,0,0,0,0,0
TX-TXS-88084,Rowden Fire,32.208333,-99.288889,TX,16.35,Unk,56,25,2,2008,61,29,3,2008,5,0,0,0,30,0,0,10,27,1
TX-TXS-88085,Harperville Fire,32.516944,-98.971111,TX,0.81,Human,56,25,2,2008,60,29,2,2008,4,0,0,0,0,0,0,6,6,1
TX-TXS-88086,Grand Falls Fire,31.363889,-102.758056,TX,12.14058,Unk,56,25,2,2008,60,29,2,2008,4,0,0,0,0,0,0,14,14,1
TX-TXS-88087,650 Fire (CR386),30.783611,-99.213333,TX,2.630459,Human,55,24,2,2008,61,29,3,2008,6,0,0,0,41,0,0,6,12,1
TX-TXS-88088,Pedernales Falls II,30.379167,-98.249722,TX,1.62,Unk,57,26,2,2008,61,29,3,2008,4,0,0,0,0,0,0,8,11,1
TX-TXS-88089,Junkyard,27.783056,-97.621667,TX,0.404686,Unk,57,26,2,2008,60,29,2,2008,3,0,0,3,0,0,0,4,4,1
TX-TXS-88090,Patterson,32.543611,-99.773056,TX,0.71,Unk,57,26,2,2008,60,29,2,2008,3,0,0,0,5,0,0,8,8,1
TX-TXS-88091,Commanche Ranch,28.535833,-100.088611,TX,8.09372,Unk,57,26,2,2008,60,29,2,2008,3,0,0,0,0,0,0,8,12,1
TX-TXS-88092,Troy,33.456667,-98.383333,TX,1.9627271,Unk,58,27,2,2008,62,29,3,2008,4,0,0,0,7,0,0,17,17,2
TX-TXS-88093,Gillett,29.122778,-97.720278,TX,1.62,Unk,58,27,2,2008,60,29,2,2008,2,0,0,0,0,0,0,3,3,1
TX-TXS-88094,Morgan Fire,32.063333,-97.518333,TX,1.011715,Unk,59,28,2,2008,61,29,3,2008,2,0,0,0,2,0,0,8,8,2
TX-TXS-88095,Cripple Cow Fire,32.208889,-98.664444,TX,1.2545266,Unk,59,28,2,2008,61,29,3,2008,2,0,0,1,5,0,0,14,14,2
TX-TXS-88096,McCoy Road 1,29.208333,-98.705833,TX,1.10479278,Unk,59,28,2,2008,61,29,3,2008,2,0,0,0,10,0,0,14,14,1
TX-TXS-88097,Devine Fire,29.125556,-98.914444,TX,1.49,Unk,60,29,2,2008,61,29,3,2008,1,0,0,0,0,0,0,12,12,1
TX-TXS-88098,Nail Ranch,32.122778,-102.0125,TX,5.87,Human,61,1,3,2008,63,3,3,2008,2,0,0,0,0,0,0,18,18,2
TX-TXS-88099,BlackJack Fire,30.827222,-99.183333,TX,0.51,Unk,61,1,3,2008,63,3,3,2008,2,0,0,0,2,0,0,0,0,0
TX-TXS-88100,North,32.215278,-101.949167,TX,18.62,Unk,62,2,3,2008,65,5,3,2008,3,0,0,0,1,0,0,0,0,0
TX-TXS-88101,Lansford Ranch,28.493056,-99.88485,TX,1.62,Unk,63,3,3,2008,64,4,3,2008,1,0,0,3,2,0,0,16,22,1
TX-TXS-88102,La Perla,27.065,-99.426389,TX,4.09137546,Unk,63,3,3,2008,66,6,3,2008,3,0,0,0,6,0,0,15,27,1
TX-TXS-88103,Green Valley Road,29.589167,-98.0925,TX,0.68,Unk,64,4,3,2008,66,6,3,2008,2,0,0,0,8,0,0,5,6,2
TX-TXS-88104,Alta Vista,27.00975,-98.490556,TX,1.011715,Unk,64,4,3,2008,65,5,3,2008,1,0,0,0,0,0,0,5,5,1
TX-TXS-88105,Cypress Valley Ranch,30.423167,-98.274,TX,1.98,Unk,64,4,3,2008,67,7,3,2008,3,0,0,0,6,0,0,9,18,1
TX-TXS-88106,Joelean,27.224806,-99.435017,TX,0.404686,Unk,64,4,3,2008,66,6,3,2008,2,0,0,0,0,0,0,5,5,1
TX-TXS-88107,Four Corners,34.694722,-99.404444,TX,1.214058,Unk,65,5,3,2008,66,6,3,2008,1,0,0,0,0,0,0,16,16,2
TX-TXS-88108,380 West Complex,33.175278,-98.322778,TX,0.5058575,Unk,64,4,3,2008,66,6,3,2008,2,0,0,0,1,0,0,0,0,0
TX-TXS-88109,Rockin Robin,28.514167,-99.533694,TX,3.24,Unk,65,5,3,2008,67,7,3,2008,2,0,0,0,0,0,0,15,15,1
TX-TXS-88110,Crawford,31.653417,-103.067317,TX,1.214058,Unk,68,8,3,2008,70,10,3,2008,2,0,0,0,0,0,0,2,4,1
TX-TXS-88111,Sanders,33.00175,-99.526167,TX,2.832802,Unk,69,9,3,2008,71,11,3,2008,2,0,0,0,1,0,0,11,11,1
TX-TXS-88112,Shay,28.459556,-97.328889,TX,2.02343,Unk,69,9,3,2008,71,11,3,2008,2,0,0,0,0,0,0,12,12,2
TX-TXS-88113,Thornberry,34.649444,-101.015833,TX,0.49,Unk,71,11,3,2008,73,13,3,2008,2,0,0,0,0,0,0,14,14,2
TX-TXS-88114,Arabella,30.624722,-103.997778,TX,3.08775418,Unk,71,11,3,2008,75,15,3,2008,4,0,0,0,200,0,0,12,18,2
TX-TXS-88115,Payne,33.268611,-100.055556,TX,1.1331208,Unk,71,11,3,2008,75,15,3,2008,4,0,0,0,0,0,0,11,11,2
TX-TXS-88116,Sandy,27.284444,-98.270278,TX,0.404686,Unk,72,12,3,2008,73,13,3,2008,1,0,0,0,1,0,0,0,0,0
TX-TXS-88117,Union Hill #2,32.381111,-99.436111,TX,1.214058,Unk,73,13,3,2008,76,16,3,2008,3,0,0,1,50,0,0,2,2,1
TX-TXS-88118,Fields Ranch,29.253056,-100.542778,TX,3.04,Human,73,13,3,2008,74,14,3,2008,1,0,0,0,2,0,0,12,12,1
TX-TXS-88119,Eighty-Two Fire,33.548333,-100.09,TX,133.7,Unk,74,14,3,2008,81,21,3,2008,7,0,0,0,240,0,0,39,155,2
TX-TXS-88120,Georges Creek,32.309167,-97.5625,TX,0.55,Unk,74,14,3,2008,76,16,3,2008,2,0,0,0,1,0,0,3,3,1
TX-TXS-88121,Wells,32.578333,-98.117222,TX,1.0521836,Human,74,14,3,2008,77,17,3,2008,3,0,0,0,6,0,0,4,4,1
TX-TXS-88122,Porter,30.59,-102.600556,TX,208.01,Unk,74,14,3,2008,81,21,3,2008,7,0,0,0,12,0,0,61,199,2
TX-TXS-88123,Akers,32.486667,-99.536111,TX,2.43,Unk,74,14,3,2008,77,17,3,2008,3,0,0,0,0,0,0,2,2,1
TX-TXS-88124,Roberts,33.373056,-98.283056,TX,1.05,Unk,74,14,3,2008,77,17,3,2008,3,0,0,0,5,0,0,3,3,1
TX-TXS-88125,Judge,33.468333,-100.078889,TX,0.4249203,Unk,74,14,3,2008,75,15,3,2008,1,0,0,0,5,0,0,0,0,0
TX-TXS-88126,Brooks Ranch,32.191667,-98.403889,TX,0.61,Unk,74,14,3,2008,78,18,3,2008,4,0,0,0,0,0,0,0,0,0
TX-TXS-88127,Guthrie East,33.3675,-100.135833,TX,36.42174,Unk,74,14,3,2008,76,16,3,2008,2,0,0,0,10,0,0,0,0,0
TX-TXS-88128,Rentz,27.396944,-98.732222,TX,2.23,Human,74,14,3,2008,75,15,3,2008,1,0,0,0,2,0,0,27,27,4
TX-TXS-88129,Old Bastrop Highway,29.841944,-97.913056,TX,3.50458076,Human,74,14,3,2008,78,18,3,2008,4,0,0,0,50,0,0,76,76,3
TX-TXS-88130,West Hollow,31.334167,-101.244444,TX,8.09372,Unk,74,14,3,2008,78,18,3,2008,4,0,0,0,0,0,0,19,19,2
TX-TXS-88131,Highway 322,28.304167,-99.438889,TX,273.16305,Human,74,14,3,2008,79,19,3,2008,5,0,0,0,100,0,0,5,5,1
TX-TXS-88132,Macy,30.122222,-101.12,TX,24.28116,Unk,75,15,3,2008,79,19,3,2008,4,0,0,0,2,0,0,36,98,2
TX-TXS-88133,Munson Road,31.2,-101.130833,TX,1.618744,Unk,74,14,3,2008,78,18,3,2008,4,0,0,0,0,0,0,6,6,1
TX-TXS-88134,Greenwood,31.967222,-101.888889,TX,22.26,Unk,76,16,3,2008,78,18,3,2008,2,0,0,0,20,0,0,3,3,1
TX-TXS-88135,Crane,31.629722,-102.609444,TX,12.21342348,Unk,76,16,3,2008,79,19,3,2008,3,0,0,0,0,0,0,0,0,0
TX-TXS-88136,Dana,27.316667,-98.783333,TX,40.4686,Human,78,18,3,2008,81,21,3,2008,3,0,0,0,80,0,0,27,49,3
TX-TXS-88137,Ramirez,27.359444,-98.434722,TX,14.16401,Unk,79,19,3,2008,80,20,3,2008,1,0,0,0,7,0,0,0,0,0
TX-TXS-88138,Burns Ranch,26.591944,-98.120556,TX,103.6,Unk,78,18,3,2008,83,23,3,2008,5,0,0,4,125,0,0,25,49,3
TX-TXS-88139,Encino,26.940278,-98.133889,TX,12.29436068,Unk,79,19,3,2008,83,23,3,2008,4,0,0,1,25,0,0,35,51,2
TX-TXS-88140,Gene Howe Refuge,35.899444,-100.300278,TX,20.2343,Human,79,19,3,2008,81,21,3,2008,2,0,0,0,25,0,0,25,47,3
TX-TXS-88141,Realitos,27.413611,-98.490278,TX,6.07029,Unk,78,18,3,2008,80,20,3,2008,2,0,0,0,7,0,0,4,4,1
TX-TXS-88142,Cauble Road,32.249167,-101.534722,TX,0.81,Human,80,20,3,2008,81,21,3,2008,1,0,0,0,0,0,0,14,14,3
TX-TXS-88143,Hilltop,30.922778,-102.823889,TX,0.404686,Human,81,21,3,2008,82,22,3,2008,1,0,0,0,20,0,0,16,16,3
TX-TXS-88144,Lawyer,32.27,-101.461111,TX,1.618744,Human,81,21,3,2008,82,22,3,2008,1,0,0,0,0,0,0,17,17,3
TX-TXS-88145,Big Smoke,32.401944,-102.113333,TX,6.28477358,Human,55,24,2,2008,85,25,3,2008,30,0,0,0,0,0,0,13,13,3
TX-TXS-88146,Henderson,33.324167,-98.245278,TX,1.02,Human,84,24,3,2008,88,28,3,2008,4,0,0,0,0,0,0,10,10,1
TX-TXS-88147,Lobo Fire,30.776111,-97.890556,TX,0.57,Human,85,25,3,2008,86,26,3,2008,1,0,0,0,20,0,0,5,5,2
TX-TXS-88148,West Tarzan,32.3125,-102.101389,TX,0.404686,Human,85,25,3,2008,85,25,3,2008,0,0,0,0,0,0,0,15,15,3
TX-TXS-88149,Microwave,35.3825,-102.094722,TX,0.69,Human,86,26,3,2008,88,28,3,2008,2,0,0,0,0,0,0,14,14,2
TX-TXS-88150,Tangle Oaks,32.671389,-99.755278,TX,0.404686,Human,86,26,3,2008,88,28,3,2008,2,0,0,0,0,0,0,12,12,2
TX-TXS-88151,Haverlah,30.984444,-98.893611,TX,3.24,Human,86,26,3,2008,88,28,3,2008,2,0,0,0,26,0,0,14,21,2
TX-TXS-88152,Silver Heels,32.210278,-101.473611,TX,2.02343,Human,87,27,3,2008,91,31,3,2008,4,0,0,2,100,0,0,21,29,1
TX-TXS-88153,Borden County Complex,32.742778,-101.437222,TX,60.7029,Human,91,31,3,2008,96,31,4,2008,5,0,0,0,1,0,0,31,62,3
TX-TXS-88154,Hawley,32.685,-99.758333,TX,0.61,Human,91,31,3,2008,95,31,4,2008,4,0,0,0,8,0,0,6,9,1
TX-TXS-88155,Wheeler East,32.418333,-100.158333,TX,0.9712464,Human,91,31,3,2008,94,31,4,2008,3,0,0,0,4,0,0,10,10,2
TX-TXS-88156,Lost Ridge Ranch,33.318611,-100.021389,TX,1.7,Human,91,31,3,2008,95,31,4,2008,4,0,0,0,0,0,0,17,33,2
TX-TXS-88157,Kentwood,32.233333,-101.45,TX,2.01,Human,91,31,3,2008,95,31,4,2008,4,0,0,0,0,0,0,31,45,2
TX-TXS-88158,Iron Mountain,30.298889,-103.261944,TX,0.57,Human,91,31,3,2008,96,5,4,2008,5,0,0,0,0,0,0,16,40,2
TX-TXS-88159,Smith West Road,30.390833,-98.495556,TX,0.6474976,Human,96,5,4,2008,97,6,4,2008,1,0,0,0,1,0,0,6,6,1
TX-TXS-88160,Conard Fire,32.396667,-100.310833,TX,0.404686,Human,97,6,4,2008,98,7,4,2008,1,0,0,0,3,0,0,16,16,3
TX-TXS-88161,KC Road Fire,30.426944,-99.3525,TX,0.404686,Human,97,6,4,2008,99,8,4,2008,2,0,0,0,0,0,0,7,14,1
TX-TXS-88162,Longfellow,30.191667,-102.828333,TX,0.61,Lightning,100,9,4,2008,103,12,4,2008,3,0,0,0,0,0,0,1,1,1
TX-TXS-88163,1053 Fire,31.691667,-102.715833,TX,10.12,Unk,101,10,4,2008,103,12,4,2008,2,0,0,0,0,0,0,31,61,2
TX-TXS-88164,Ellison,31.375278,-102.7825,TX,64.75,Unk,101,10,4,2008,103,12,4,2008,2,0,0,0,2,0,0,27,54,3
TX-TXS-88165,Goldsmith,32.04,-102.501667,TX,6.07029,Unk,101,10,4,2008,102,11,4,2008,1,0,0,0,200,0,0,12,12,3
TX-TXS-88166,Parker Fire,32.293611,-102.569722,TX,20.2343,Unk,101,10,4,2008,105,14,4,2008,4,0,0,1,50,0,0,24,48,3
TX-TXS-88167,Mitchell Black Top,30.667778,-101.605278,TX,0.61,Unk,101,10,4,2008,103,12,4,2008,2,0,0,0,0,0,0,8,16,1
TX-TXS-88168,Stafney Ranch,30.856944,-103.940556,TX,4.05,Lightning,102,11,4,2008,106,15,4,2008,4,0,0,0,1,0,0,52,95,4
TX-TXS-88169,County Line Fire,32.177222,-101.658889,TX,4.86,Human,102,11,4,2008,104,13,4,2008,2,0,0,0,1,0,0,30,30,2
TX-TXS-88170,359 Fire,32.524444,-95.11,TX,0.61,Human,104,13,4,2008,106,15,4,2008,2,0,0,0,0,0,0,13,13,2
TX-TXS-88171,Whitworth Ranch,29.058611,-100.372778,TX,1.821087,Human,106,15,4,2008,108,17,4,2008,2,0,0,0,1,0,0,14,14,1
TX-TXS-88172,Tongue River,33.835,-100.976667,TX,10.521836,Human,106,15,4,2008,108,17,4,2008,2,0,0,0,0,0,0,0,0,0
TX-TXS-88173,Blue Gate,35.580556,-97.790556,TX,4.05,Unk,106,15,4,2008,108,17,4,2008,2,0,0,0,0,0,0,9,9,1
TX-TXS-88174,U Lazy S,33.046389,-101.405,TX,4.856232,Unk,107,16,4,2008,109,18,4,2008,2,0,0,0,0,0,0,12,12,2
TX-TXS-88175,Hebbronville,27.3,-98.673611,TX,2.02343,Unk,107,16,4,2008,109,18,4,2008,2,0,0,0,6,0,0,17,17,2
TX-TXS-88176,Yukon Road Fire,31.902778,-102.427778,TX,0.1011715,Unk,108,17,4,2008,110,19,4,2008,2,0,0,6,110,0,0,20,20,2
TX-TXS-88177,Briscoe,29.524444,-99.828333,TX,0.6,Unk,109,18,4,2008,112,21,4,2008,3,0,0,0,0,0,0,15,15,2
TX-TXS-88178,Hawkins,32.411111,-98.258889,TX,1.214058,Unk,110,19,4,2008,114,23,4,2008,4,0,0,0,1,0,0,5,9,2
TX-TXS-88179,Horton Ranch,31.859722,-101.918889,TX,0.61,Unk,111,20,4,2008,112,21,4,2008,1,0,0,0,0,0,0,13,13,1
TX-TXS-88180,Youngblood,32.738056,-101.719722,TX,0.61,Human,112,21,4,2008,114,23,4,2008,2,0,0,0,1,0,0,15,15,2
TX-TXS-88181,East Highway 90,30.268889,-103.426944,TX,2.630459,Lightning,114,23,4,2008,117,26,4,2008,3,0,0,0,0,0,0,17,34,2
TX-TXS-88182,Midkiff,31.634167,-101.841111,TX,0.0202343,Human,114,23,4,2008,114,23,4,2008,0,0,0,2,0,0,0,13,13,1
TX-TXS-88183,Cathedral,30.313611,-103.360833,TX,93.08,Lightning,114,23,4,2008,125,30,5,2008,11,0,0,0,200,0,0,139,643,6
TX-TXS-88184,Sneed,35.741667,-101.634444,TX,1.214058,Human,114,23,4,2008,116,25,4,2008,2,0,0,0,0,0,0,8,12,2
TX-TXS-88185,North Channing,35.752222,-102.335278,TX,5.2406837,Unk,115,24,4,2008,116,25,4,2008,1,0,0,0,6,0,0,4,4,1
TX-TXS-88186,335 Fire,32.67,-99.718056,TX,0.6474976,Unk,116,25,4,2008,118,27,4,2008,2,0,0,0,1,0,0,6,6,1
TX-TXS-88187,Acton,30.343056,-101.276667,TX,0.86,Unk,119,28,4,2008,126,30,5,2008,7,0,0,0,0,0,0,52,93,3
TX-TXS-88188,Train,32.175,-101.660833,TX,1.30308892,Human,121,30,4,2008,126,30,5,2008,5,0,0,0,0,0,0,19,19,2
TX-TXS-88189,Mestena,30.571667,-102.569722,TX,2.82066142,Unk,121,30,4,2008,126,30,5,2008,5,0,0,0,3,0,0,9,9,1
TX-TXS-88190,Huckabee,30.601944,-102.57,TX,397.401652,Unk,121,30,4,2008,129,30,5,2008,8,0,0,0,12,0,0,126,447,3
TX-TXS-88191,Las Cuatas,26.8875,-98.1375,TX,7.689034,Unk,121,30,4,2008,126,30,5,2008,5,0,0,2,10,0,0,0,0,0
TX-TXS-88192,Price,32.054444,-101.9725,TX,10.12,Unk,122,1,5,2008,125,4,5,2008,3,0,0,5,200,0,0,19,40,2
TX-TXS-88193,Pam-am Fire,27.436667,-97.88,TX,0.49,Unk,125,4,5,2008,125,4,5,2008,0,0,0,0,11,0,0,33,33,2
TX-TXS-88194,Fletcher Fire,30.266667,-104.2625,TX,3.24,Lightning,127,6,5,2008,128,7,5,2008,1,0,0,0,2,0,0,25,25,2
TX-TXS-88195,Matthews,30.714722,-100.655278,TX,2.832802,Human,128,7,5,2008,129,8,5,2008,1,0,0,0,2,0,0,23,23,2
TX-TXS-88196,Byas Springs,30.113333,-99.411667,TX,3.74,Unk,128,7,5,2008,131,10,5,2008,3,0,0,0,15,0,0,20,34,2
TX-TXS-88197,Buck Horn Ranch,28.476111,-99.583056,TX,3.2779566,Human,129,8,5,2008,131,10,5,2008,2,0,0,0,0,0,0,14,14,1
TX-TXS-88198,Page Fire,30.85,-100.416667,TX,2.05175802,Unk,131,10,5,2008,133,12,5,2008,2,0,0,0,2,0,0,22,44,2
TX-TXS-88199,Banner,30.382222,-101.740833,TX,0.03237488,Unk,131,10,5,2008,133,12,5,2008,2,0,0,0,0,0,0,0,0,0
TX-TXS-88200,Beck Fire,30.706111,-102.6375,TX,0.0404686,Lightning,133,12,5,2008,134,13,5,2008,1,0,0,0,0,0,0,0,0,0
TX-TXS-88201,Pasiano Fire,30.343889,-103.476389,TX,1.14121452,Human,135,14,5,2008,136,15,5,2008,1,0,0,0,0,0,0,52,52,5
TX-TXS-88203,Childress Ranch,30.416667,-101.291944,TX,12.14058,Lightning,136,15,5,2008,151,30,5,2008,15,0,0,0,1,0,0,68,293,4
TX-TXS-88204,Anthony Fire,31.608333,-102.842222,TX,3.15,Unk,139,18,5,2008,141,20,5,2008,2,0,0,0,3,0,0,18,18,2
TX-TXS-88205,Juno,30.024444,-101.117222,TX,2.7518648,Unk,140,19,5,2008,151,30,5,2008,11,0,0,0,0,0,0,48,162,3
TX-TXS-88206,Rocking JBH,30.388889,-103.310556,TX,30.35145,Human,144,23,5,2008,150,29,5,2008,6,0,0,0,1,0,0,102,234,5
TX-TXS-88207,Smith Ranch,30.615,-101.573056,TX,0.53,Unk,144,23,5,2008,148,27,5,2008,4,0,0,0,1,0,0,29,41,2
TX-TXS-88208,Horse Mountain,30.025278,-103.153889,TX,0.55,Lightning,146,25,5,2008,148,27,5,2008,2,0,0,0,0,0,0,16,16,2
TX-TXS-88209,Rincon,30.769722,-104.282222,TX,16.19,Lightning,149,28,5,2008,153,31,6,2008,4,0,0,0,0,0,0,58,58,2
TX-TXS-88210,Maybee Ranch,32.235278,-102.1775,TX,11.72,Human,153,1,6,2008,155,3,6,2008,2,0,0,0,0,0,0,21,21,2
TX-TXS-88211,Colorado Circle,30.147222,-97.449722,TX,0.79318456,Human,153,1,6,2008,158,6,6,2008,5,0,0,0,0,0,0,14,54,1
TX-TXS-88214,Rein Street,31.058611,-97.766111,TX,0.9105435,Unk,155,3,6,2008,156,4,6,2008,1,0,0,0,200,0,0,2,2,1
TX-TXS-88215,Hughes Ranch,30.481667,-104.32,TX,183.08399326,Unk,156,4,6,2008,161,9,6,2008,5,0,0,0,388,0,0,81,214,3
TX-TXS-88216,Sunday Canyon,34.961667,-101.711111,TX,0.55,Unk,156,4,6,2008,158,6,6,2008,2,0,0,0,1,0,0,6,6,1
TX-TXS-88218,Brewer,31.777222,-99.292778,TX,6.07029,Unk,157,5,6,2008,160,8,6,2008,3,0,0,3,30,0,0,11,16,1
TX-TXS-88219,McElroy Ranch,31.561667,-102.341667,TX,4.86,Unk,157,5,6,2008,159,7,6,2008,2,0,0,0,0,0,0,13,13,1
TX-TXS-88220,Brady North,31.288889,-99.276111,TX,0.809372,Human,157,5,6,2008,159,7,6,2008,2,0,0,3,0,0,0,3,3,1
TX-TXS-88221,J Bar Ranch,31.098333,-102.545,TX,11.331208,Unk,157,5,6,2008,160,8,6,2008,3,0,0,0,0,0,0,13,20,1
TX-TXS-88222,Patterson/122,31.529444,-102.6825,TX,0.58274784,Unk,158,6,6,2008,160,8,6,2008,2,0,0,0,0,0,0,8,8,1
TX-TXS-88223,BLACK OAK,30.928611,-95.7575,TX,2.02343,Human,161,9,6,2008,162,10,6,2008,1,0,0,0,0,0,0,12,12,1
TX-TXS-88224,Helium Road,35.187778,-101.956389,TX,0.49,Human,163,11,6,2008,164,12,6,2008,1,0,0,0,3,0,0,6,6,1
TX-TXS-88225,Salt Fork,33.257222,-100.006944,TX,2.02343,Human,163,11,6,2008,165,13,6,2008,2,0,0,0,2,0,0,0,0,0
TX-TXS-88226,West Line,31.456111,-101.4775,TX,5.06,Unk,163,11,6,2008,165,13,6,2008,2,0,0,0,1,0,0,21,21,1
TX-TXS-88227,Sandy 2,30.313889,-98.416944,TX,1.618744,Unk,163,11,6,2008,165,13,6,2008,2,0,0,0,1,0,0,0,0,0
TX-TXS-88228,Spring Creek,29.903333,-103.218889,TX,0.60298214000000006,Lightning,164,12,6,2008,166,14,6,2008,2,0,0,0,1,0,0,0,0,0
TX-TXS-88229,West,30.400278,-103.174722,TX,5.92055618,Lightning,166,14,6,2008,170,18,6,2008,4,0,0,0,3,0,0,64,125,4
TX-TXS-88230,Meador,30.9275,-100.496389,TX,2.53,Lightning,166,14,6,2008,169,17,6,2008,3,0,0,0,1,0,0,22,22,1
TX-TXS-88231,Poling Ranch,35.449167,-101.701944,TX,4.4110774,Unk,166,14,6,2008,170,18,6,2008,4,0,0,0,0,0,0,22,22,1
TX-TXS-88232,Priddy Ranch,33.726111,-98.32,TX,1.618744,Lightning,167,15,6,2008,169,17,6,2008,2,0,0,0,1,0,0,6,12,1
TX-TXS-88233,Stone Creek,31.543889,-98.703611,TX,2.7113962,Lightning,166,14,6,2008,171,19,6,2008,5,0,0,0,5,0,0,7,7,2
TX-TXS-88234,Carpenter Mountain,30.835,-103.716667,TX,0.51,Lightning,167,15,6,2008,170,18,6,2008,3,0,0,0,0,0,0,1,1,1
TX-TXS-88235,Camp Bowie,31.684167,-98.94,TX,3.65,Unk,168,16,6,2008,170,18,6,2008,2,0,0,0,2000,0,0,27,27,2
TX-TXS-88236,Windmill Road,30.386944,-101.038056,TX,8.8828577,Unk,168,16,6,2008,173,21,6,2008,5,0,0,0,8,0,0,13,18,2
TX-TXS-88237,Marloy Ranch,30.374167,-101.12,TX,0.81,Unk,169,17,6,2008,170,18,6,2008,1,0,0,0,0,0,0,0,0,0
TX-TXS-88238,Cee Vee,34.223056,-100.445833,TX,0.51,Unk,169,17,6,2008,171,19,6,2008,2,0,0,0,1,0,0,0,0,0
TX-TXS-88239,Taylor,34.212778,-105.818056,TX,0.81,Unk,169,17,6,2008,171,19,6,2008,2,0,0,0,0,0,0,0,0,0
